Name,Identity,E_value,Length,ACC_number
hypothetical protein DY000_02038193 [Brassica cretica],0.6199701937406855,0.0,675,KAF3532636
hypothetical protein HID58_041669 [Brassica napus],0.6199701937406855,0.0,675,KAH0902166
NADPH--cytochrome P450 reductase-like [Physcomitrium patens] >gb|PNR33016.1| hypothetical protein PHYPA_024959 [Physcomitrium patens],0.6199095022624435,0.0,680,XP_024357879
hypothetical protein K1719_021463 [Acacia pycnantha],0.6186868686868687,3.62103e-162,655,KAI9107426
unnamed protein product [Thlaspi arvense],0.6185567010309279,0.0,670,CAH2078066
NADPH--cytochrome P450 reductase isoform X1 [Selaginella moellendorffii],0.617339312406577,0.0,715,XP_024515832
hypothetical protein GH714_026472 [Hevea brasiliensis],0.6170731707317073,2.11834e-152,657,KAF2311742
hypothetical protein DKX38_002567 [Salix brachista],0.61698956780924,0.0,643,KAB5568774
NADPH--cytochrome P450 reductase [Actinidia chinensis var. chinensis],0.612565445026178,8.8451e-62,778,PSS31578
NADPH--cytochrome P450 reductase-like isoform X2 [Tripterygium wilfordii] >gb|KAF5740144.1| P450 reductase [Tripterygium wilfordii],0.6116941529235382,0.0,625,XP_038714924
NADPH--cytochrome P450 reductase 1 isoform X2 [Selaginella moellendorffii],0.6115214180206795,0.0,678,XP_002978784
hypothetical protein BDL97_14G100300 [Sphagnum fallax],0.6094420600858369,0.0,694,KAH8942460
hypothetical protein CY35_14G100800 [Sphagnum magellanicum] >gb|KAH9542153.1| hypothetical protein CY35_14G100800 [Sphagnum magellanicum] >gb|KAH9542154.1| hypothetical protein CY35_14G100800 [Sphagnum magellanicum],0.6091954022988506,0.0,694,KAH9542152
NADPH--cytochrome P450 reductase 1 isoform X2 [Selaginella moellendorffii],0.6085672082717873,0.0,678,XP_002984697
hypothetical protein HID58_001429 [Brassica napus],0.6072992700729927,0.0,674,KAH0941792
unnamed protein product [Eruca vesicaria subsp. sativa],0.6061884669479606,0.0,667,CAH8384629
NADPH--cytochrome P450 reductase [Striga asiatica],0.605890603085554,0.0,686,GER47786
cytochrome P450 oxidoreductase 2 [Ginkgo biloba],0.6014705882352941,0.0,712,UTS77797
NADPH--cytochrome P450 reductase-like [Physcomitrium patens] >ref|XP_024364766.1| NADPH--cytochrome P450 reductase-like [Physcomitrium patens] >ref|XP_024364767.1| NADPH--cytochrome P450 reductase-like [Physcomitrium patens] >ref|XP_024364768.1| NADPH--cytochrome P450 reductase-like [Physcomitrium patens] >gb|PNR28619.1| hypothetical protein PHYPA_029212 [Physcomitrium patens],0.6003016591251885,0.0,683,XP_024364765
hypothetical protein BDL97_13G093500 [Sphagnum fallax] >gb|KAH8944146.1| hypothetical protein BDL97_13G093500 [Sphagnum fallax],0.5982274741506647,0.0,690,KAH8944145
NADPH--cytochrome P450 reductase 2 [Vitis vinifera],0.5978407557354926,0.0,631,RVW59522
hypothetical protein POTOM_021461 [Populus tomentosa],0.5974025974025974,0.0,660,KAG6774112
hypothetical protein HID58_078129 [Brassica napus],0.5972850678733032,0.0,637,KAH0871107
NADPH--cytochrome P450 reductase 1 isoform X1 [Selaginella moellendorffii],0.5965417867435159,0.0,694,XP_024539529
NADPH--cytochrome P450 reductase 1 isoform X1 [Selaginella moellendorffii],0.5936599423631124,0.0,694,XP_024545551
NADPH--cytochrome P450 reductase-like [Physcomitrium patens] >gb|PNR49934.1| hypothetical protein PHYPA_011831 [Physcomitrium patens],0.592814371257485,0.0,678,XP_024383239
hypothetical protein KC19_2G011900 [Ceratodon purpureus],0.5892053973013494,0.0,680,KAG0585444
hypothetical protein M758_2G011300 [Ceratodon purpureus],0.5892053973013494,0.0,680,KAG0624882
PREDICTED: NADPH--cytochrome P450 reductase 1-like isoform X1 [Raphanus sativus],0.5877192982456141,0.0,651,XP_018454729
NADPH--cytochrome P450 reductase [Hibiscus syriacus],0.581294964028777,0.0,696,KAE8731293
"FAD-binding, type 1, partial [Cynara cardunculus var. scolymus]",0.5805991440798859,0.0,706,KVI06745
hypothetical protein JHK87_004829 [Glycine soja],0.5798192771084337,0.0,639,KAG5052631
NADPH--cytochrome P450 reductase 1-like [Physcomitrium patens] >gb|PNR41508.1| hypothetical protein PHYPA_018911 [Physcomitrium patens],0.5689404934687954,0.0,673,XP_024395468
hypothetical protein GOBAR_DD35783 [Gossypium barbadense],0.5677603423680456,0.0,665,PPD67339
"hypothetical protein C3L33_03836, partial [Rhododendron williamsianum]",0.5654205607476636,0.0,675,KAE9464257
hypothetical protein ZIOFF_063683 [Zingiber officinale],0.5598885793871866,1.82364e-126,642,KAG6480203
hypothetical protein JHK85_009788 [Glycine max],0.5551257253384912,3.14825e-165,675,KAG5048685
NADPH--cytochrome p450 reductase [Phtheirospermum japonicum],0.5527027027027027,0.0,688,GFP89556
hypothetical protein CY35_13G090800 [Sphagnum magellanicum],0.5515759312320917,0.0,683,KAH9543921
hypothetical protein BRARA_A01457 [Brassica rapa],0.5511695906432749,0.0,627,RID78653
Auxin-responsive protein [Psidium guajava],0.5485436893203883,2.48228e-51,684,KAI3440090
NADP/FAD dependent oxidoreductase [Klebsormidium nitens],0.5455882352941176,0.0,691,GAQ86744
MAG: NADPH-cytochrome P450 reductase [Monoraphidium minutum],0.47473200612557426,3.64131e-171,657,KAI8472971
NADPH-cytochrome P450 reductase [Scenedesmus sp. NREL 46B-D3],0.47131782945736433,1.74687e-179,650,KAF6251355
hypothetical protein MNEG_8195 [Monoraphidium neglectum] >gb|KIY99765.1| hypothetical protein MNEG_8195 [Monoraphidium neglectum],0.46551724137931033,6.62349e-169,671,XP_013898785
NADPH-dependent P450 reductase [Botryococcus braunii],0.4650793650793651,1.04388e-165,665,AOT83937
hypothetical protein CHLNCDRAFT_36035 [Chlorella variabilis] >gb|EFN54334.1| hypothetical protein CHLNCDRAFT_36035 [Chlorella variabilis],0.46325878594249204,3.38843e-157,623,XP_005846436
NADPH-cytochrome P450 reductase [Raphidocelis subcapitata],0.46214511041009465,1.56853e-167,657,GBF93220
hypothetical protein CEUSTIGMA_g12482.t1 [Chlamydomonas eustigma],0.4558139534883721,3.91586e-167,677,GAX85062
hypothetical protein VOLCADRAFT_76078 [Volvox carteri f. nagariensis] >gb|EFJ44966.1| hypothetical protein VOLCADRAFT_76078 [Volvox carteri f. nagariensis],0.45396825396825397,5.97515e-170,663,XP_002953937
hypothetical protein Vafri_19533 [Volvox africanus],0.4536741214057508,3.19724e-169,660,GIL65901
hypothetical protein HYH03_005717 [Edaphochlamys debaryana],0.44461778471138846,4.34281e-168,653,KAG2496114
NADPH--cytochrome P450 reductase [Chloropicon primus],0.44461077844311375,1.0063e-171,677,QDZ23103
NADPH-cytochrome P450 reductase [Coccomyxa subellipsoidea C-169] >gb|EIE21154.1| NADPH-cytochrome P450 reductase [Coccomyxa subellipsoidea C-169],0.4444444444444444,6.45168e-162,672,XP_005645698
hypothetical protein RP20_CCG011113 [Aedes albopictus],0.4431818181818182,1.61865e-06,765,KXJ75756
NADPH--cytochrome P450 reductase [Chloropicon primus],0.4431137724550898,1.51742e-170,677,UPR02317
hypothetical protein HYH02_006420 [Chlamydomonas schloesseri],0.44281524926686217,1.59693e-177,656,KAG2448529
MAG: NADPH-cytochrome P450 reductase [Monoraphidium minutum],0.4412191582002903,5.78354e-165,658,KAI8468314
NADPH--cytochrome P450 reductase 1 [Tetrabaena socialis],0.4407796101949025,2.81921e-160,662,PNH07830
uncharacterized protein CHLRE_01g039350v5 [Chlamydomonas reinhardtii] >gb|PNW88663.1| hypothetical protein CHLRE_01g039350v5 [Chlamydomonas reinhardtii],0.44052863436123346,7.38966e-175,655,XP_042928682
NADPH-cytochrome P450 reductase [Monoraphidium neglectum] >gb|KIZ02441.1| NADPH-cytochrome P450 reductase [Monoraphidium neglectum],0.44,2.22038e-154,625,XP_013901460
NADPH-cytochrome P450 reductase [Chlorella sorokiniana],0.43870014771048743,4.75979e-167,662,PRW59852
hypothetical protein HXX76_001644 [Chlamydomonas incerta],0.43823529411764706,2.41403e-165,656,KAG2444908
hypothetical protein Vretifemale_18792 [Volvox reticuliferus] >dbj|GIM05087.1| hypothetical protein Vretimale_9568 [Volvox reticuliferus],0.43805309734513276,1.78409e-176,660,GIL91122
MAG: NADPH-cytochrome P450 reductase [Trebouxia sp. A1-2],0.437410071942446,3.2453e-161,675,KAA6419987
NADPH-cytochrome P450 reductase isoform B [Micractinium conductrix],0.4366412213740458,4.27681e-158,658,PSC71304
NADPH-cytochrome P450 reductase isoform A [Micractinium conductrix],0.43577981651376146,4.10061e-158,657,PSC71305
Flavoprotein pyridine nucleotide cytochrome reductase [Ostreococcus tauri] >emb|CEF96794.1| Flavoprotein pyridine nucleotide cytochrome reductase [Ostreococcus tauri],0.4329896907216495,1.71394e-164,664,XP_022838300
hypothetical protein Agub_g116 [Astrephomene gubernaculifera],0.4327917282127031,1.48328e-172,654,GFR39650
predicted protein [Micromonas pusilla CCMP1545] >gb|EEH59418.1| predicted protein [Micromonas pusilla CCMP1545],0.432348367029549,1.20385e-161,674,XP_003056042
hypothetical protein APUTEX25_002890 [Auxenochlorella protothecoides],0.432,4.23422e-140,670,RMZ56801
hypothetical protein G9C98_005379 [Cotesia typhae],0.4317073170731707,2.94583e-109,615,KAG8042739
hypothetical protein G9C98_005379 [Cotesia typhae],0.4316546762589928,1.13858e-18,615,KAG8042739
hypothetical protein FOA52_008108 [Chlamydomonas sp. UWO 241],0.43084260731319557,1.77007e-149,629,KAG1680775
NADPH-cytochrome P450 reductase [Coccomyxa sp. Obi],0.43061516452074394,1.35817e-163,668,BDA45020
hypothetical protein M9435_005365 [Picochlorum sp. BPE23],0.42971246006389774,1.01204e-154,655,KAI8108948
hypothetical protein M9434_006292 [Picochlorum sp. BPE23],0.42971246006389774,2.75844e-154,655,KAI8108265
unnamed protein product [Ostreobium quekettii],0.42835595776772245,5.13189e-163,654,CAD7699015
"hypothetical protein JTB14_006171, partial [Gonioctena quinquepunctata]",0.42649434571890144,8.0742e-158,620,KAG5885625
NADPH--cytochrome P450 reductase [Trichoplax sp. H2],0.4263565891472868,1.76588e-164,667,RDD42884
hypothetical protein TRIADDRAFT_63169 [Trichoplax adhaerens] >gb|EDV29314.1| hypothetical protein TRIADDRAFT_63169 [Trichoplax adhaerens],0.4263565891472868,6.0618e-165,667,XP_002108516
hypothetical protein COHA_004445 [Chlorella ohadii],0.4247787610619469,1.68708e-152,650,KAI7841917
hypothetical protein KSW81_008006 [Chlorella desiccata (nom. nud.)],0.4245562130177515,2.00342e-163,668,KAG7669862
PREDICTED: NADPH--cytochrome P450 reductase-like [Acropora digitifera],0.42402826855123676,1.25972e-143,647,XP_015747414
NADPH-cytochrome P450 reductase [Leptinotarsa decemlineata],0.42326332794830374,3.00997e-156,679,QPB67299
putative NADPH--cytochrome P450 reductase 2 [Chlorella desiccata (nom. nud.)],0.4230769230769231,1.01185e-162,668,KAH7619263
NADPH--cytochrome P450 reductase [Exaiptasia diaphana] >gb|KXJ28988.1| NADPH--cytochrome P450 reductase [Exaiptasia diaphana],0.4221183800623053,3.98845e-161,674,XP_020914829
NADPH--cytochrome P450 reductase-like isoform X2 [Solenopsis invicta],0.420545746388443,1.48371e-155,692,XP_025995735
NADPH--cytochrome P450 reductase-like [Solenopsis invicta] >ref|XP_011157064.2| NADPH--cytochrome P450 reductase-like isoform X1 [Solenopsis invicta] >ref|XP_011157065.1| NADPH--cytochrome P450 reductase-like isoform X1 [Solenopsis invicta] >ref|XP_011157066.1| NADPH--cytochrome P450 reductase-like isoform X1 [Solenopsis invicta] >ref|XP_011157067.1| NADPH--cytochrome P450 reductase-like isoform X1 [Solenopsis invicta],0.420545746388443,1.12453e-155,677,NP_001351817
NADPH--cytochrome P450 reductase isoform X1 [Cimex lectularius],0.42012779552715657,8.16716e-152,693,XP_014252480
hypothetical protein LOTGIDRAFT_187717 [Lottia gigantea] >gb|ESO97377.1| hypothetical protein LOTGIDRAFT_187717 [Lottia gigantea],0.41961414790996787,1.38142e-153,667,XP_009051974
NADPH--cytochrome P450 reductase isoform X1 [Tribolium madens],0.41961414790996787,8.73688e-152,702,XP_044271685
NADPH--cytochrome P450 reductase isoform X2 [Tribolium madens] >ref|XP_044271688.1| NADPH--cytochrome P450 reductase isoform X2 [Tribolium madens],0.41961414790996787,1.08405e-151,680,XP_044271686
"NCPR reductase, partial [Acromyrmex insinuator]",0.4190938511326861,3.61398e-154,677,KAG5310186
NADPH-cytochrome P450 reductase-like protein [Dinothrombium tinctorium],0.4185303514376997,1.99809e-154,670,RWS02998
NADPH--cytochrome P450 reductase [Cimex lectularius] >gb|AFD50507.1| NADPH-cytochrome P450 reductase [Cimex lectularius],0.4185303514376997,7.70682e-151,679,NP_001303631
NADPH--cytochrome P450 reductase-like [Temnothorax curvispinosus],0.4174757281553398,2.34379e-153,692,XP_024882991
NADPH--cytochrome P450 reductase-like [Temnothorax curvispinosus],0.4174757281553398,1.57355e-153,692,XP_024869401
NADPH--cytochrome P450 reductase [Araneus ventricosus],0.4173354735152488,1.11825e-152,712,GBM76704
NADPH--cytochrome P450 reductase [Trichonephila inaurata madagascariensis],0.4168012924071082,7.07574e-154,632,GFY55285
predicted protein [Bathycoccus prasinos] >emb|CCO14574.1| predicted protein [Bathycoccus prasinos],0.4166666666666667,1.95526e-151,687,XP_007515695
EOG090X027R [Eubosmina coregoni],0.416403785488959,6.6251e-155,680,SVE69668
unnamed protein product [Brassicogethes aeneus],0.4161290322580645,6.51518e-154,697,CAH0555747
NADPH--cytochrome P450 reductase [Caerostris darwini],0.4157303370786517,5.15977e-152,725,GIY26531
EOG090X027R [Moina brachiata],0.41533546325878595,1.01857e-152,671,SVE92881
NADPH--cytochrome P450 reductase [Trichonephila clavipes],0.41518578352180935,2.03626e-153,632,GFU63741
PREDICTED: NADPH--cytochrome P450 reductase [Tribolium castaneum] >gb|EFA10239.1| NADPH--cytochrome P450 reductase-like Protein [Tribolium castaneum],0.41479099678456594,6.91446e-150,680,XP_008197839
"NCPR reductase, partial [Pseudoatta argentina]",0.41479099678456594,1.70517e-153,677,KAG5324903
LOW QUALITY PROTEIN: NADPH--cytochrome P450 reductase-like [Stegodyphus dumicola],0.4144,1.27276e-154,676,XP_035219384
NADPH--cytochrome P450 reductase [Temnothorax longispinosus],0.41423948220064727,5.13783e-151,677,TGZ38364
hypothetical protein M8J75_002105 [Diaphorina citri],0.41373801916932906,5.3455e-153,705,KAI5696906
hypothetical protein M8J77_014129 [Diaphorina citri],0.41373801916932906,3.40896e-153,709,KAI5720976
EOG090X027R [Scapholeberis mucronata],0.41358024691358025,5.29238e-143,671,SVE93485
unnamed protein product [Diabrotica balteata],0.4135702746365105,2.11722e-151,679,CAG9830633
NADPH--cytochrome P450 reductase isoform X1 [Diabrotica virgifera virgifera],0.4135702746365105,5.51319e-151,696,XP_050502135
NADPH--cytochrome P450 reductase isoform X2 [Diabrotica virgifera virgifera] >ref|XP_050502137.1| NADPH--cytochrome P450 reductase isoform X2 [Diabrotica virgifera virgifera],0.4135702746365105,3.25695e-151,679,XP_050502136
NADPH--cytochrome P450 reductase-like [Styela clava],0.41346153846153844,4.77901e-149,682,XP_039251885
unnamed protein product [Rotaria sordida],0.41324921135646686,1.09483e-145,690,CAF0820521
unnamed protein product [Rotaria sordida],0.41324921135646686,7.41643e-145,690,CAF0808430
unnamed protein product [Rotaria sordida],0.41324921135646686,6.97073e-146,690,CAF0818790
"unnamed protein product, partial [Rotaria sp. Silwood1]",0.41324921135646686,8.86591e-145,788,CAF4835605
unnamed protein product [Rotaria sordida],0.41324921135646686,8.27889e-146,690,CAF0827749
unnamed protein product [Rotaria sordida] >emb|CAF0835525.1| unnamed protein product [Rotaria sordida],0.41324921135646686,3.53302e-145,690,CAF0826435
unnamed protein product [Tenebrio molitor],0.41289198606271776,3.2802e-137,654,CAH1374694
PREDICTED: NADPH--cytochrome P450 reductase isoform X1 [Wasmannia auropunctata],0.41262135922330095,2.8759e-153,692,XP_011700668
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Wasmannia auropunctata] >ref|XP_011700670.1| PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Wasmannia auropunctata],0.41262135922330095,1.35992e-153,677,XP_011700669
unnamed protein product [Phaedon cochleariae],0.41262135922330095,1.22791e-149,678,CAG9817113
PREDICTED: NADPH--cytochrome P450 reductase isoform X3 [Vollenhovia emeryi],0.41195476575121165,7.07191e-152,678,XP_011883332
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Vollenhovia emeryi],0.41195476575121165,1.42941e-151,693,XP_011883331
PREDICTED: NADPH--cytochrome P450 reductase isoform X1 [Vollenhovia emeryi],0.41195476575121165,1.47632e-151,693,XP_011883330
hypothetical protein GPECTOR_3g401 [Gonium pectorale],0.41185410334346506,4.08928e-154,630,KXZ55264
unnamed protein product [Rotaria sordida],0.4116719242902208,2.56743e-144,683,CAF3594307
unnamed protein product [Rotaria sordida],0.4116719242902208,3.66035e-144,683,CAF3551886
unnamed protein product [Rotaria sordida],0.4116719242902208,1.51201e-143,683,CAF3598160
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Cyphomyrmex costatus] >ref|XP_018400602.1| PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Cyphomyrmex costatus] >gb|KYM97854.1| NADPH--cytochrome P450 reductase [Cyphomyrmex costatus],0.4115755627009646,2.07006e-153,677,XP_018400601
CPR-1 [Tribolium confusum] >gb|UXX17149.1| CPR-2 [Tribolium confusum],0.4115755627009646,2.1638e-149,680,UXX17148
NADPH--cytochrome P450 reductase-like [Crassostrea gigas] >ref|XP_011427121.2| NADPH--cytochrome P450 reductase-like [Crassostrea gigas] >ref|XP_034337395.1| NADPH--cytochrome P450 reductase-like [Crassostrea gigas] >ref|XP_034337396.1| NADPH--cytochrome P450 reductase-like [Crassostrea gigas],0.41148325358851673,4.83572e-153,672,XP_011427038
NADPH--cytochrome P450 reductase [Lingula anatina] >ref|XP_013384427.1| NADPH--cytochrome P450 reductase [Lingula anatina],0.41131498470948014,3.88854e-150,677,XP_013384420
PREDICTED: NADPH--cytochrome P450 reductase [Trachymyrmex cornetzi],0.4112903225806452,1.17858e-152,692,XP_018364415
NADPH--cytochrome P450 reductase [Trachymyrmex cornetzi],0.4112903225806452,1.18537e-152,677,KYN18863
NADPH--cytochrome P450 reductase [Cryptotermes secundus] >ref|XP_023709242.1| NADPH--cytochrome P450 reductase [Cryptotermes secundus] >gb|PNF31965.1| NADPH--cytochrome P450 reductase [Cryptotermes secundus],0.4112903225806452,3.7792e-154,676,XP_023709241
NADPH--cytochrome P450 reductase isoform X1 [Chelonus insularis],0.4110032362459547,7.38754e-151,695,XP_034946234
NADPH--cytochrome P450 reductase isoform X2 [Chelonus insularis] >ref|XP_034946236.1| NADPH--cytochrome P450 reductase isoform X2 [Chelonus insularis],0.4110032362459547,3.98893e-151,680,XP_034946235
"CLUMA_CG010722, isoform A [Clunio marinus]",0.41091492776886035,9.32295e-149,676,CRK97329
